"ModelID","SampleID","CompoundName","CompoundID","EC50","LowerAsymptote","UpperAsymptote","Slope","MinimumDose","MaximumDose","DoseUnit","CellLineName","StrippedCellLineName","DepmapModelType","TargetOrMechanism","GeneSymbolOfTargets"
"ACH-000129","GDSC2:1091","BMS 536924","DPC-001140",9.43652916723266,0,0.865979227556468,-1.39783335812985,0.0100052698506632,10,"uM","NCI-H1341","NCIH1341","SCNEC","IGF-1 INHIBITOR","AKT1;CCNE1;CDK2;CYP3A4;ERBB2;IGF1R;KDR;LCK;MAPK1;MET;PDGFRA;PDGFRB"
"ACH-002180","GDSC2:1091","BMS 536924","DPC-001140",2.79375380318153,0.353795336112297,1.01,-2.06365930812854,0.0100052698506632,10,"uM","OMC-1","OMC1","CESC","IGF-1 INHIBITOR","AKT1;CCNE1;CDK2;CYP3A4;ERBB2;IGF1R;KDR;LCK;MAPK1;MET;PDGFRA;PDGFRB"
"ACH-000556","GDSC2:1091","BMS 536924","DPC-001140",25.8578359299218,0,0.922949655265885,-0.795913197739705,0.0100052698506632,10,"uM","SIHA","SIHA","CESC","IGF-1 INHIBITOR","AKT1;CCNE1;CDK2;CYP3A4;ERBB2;IGF1R;KDR;LCK;MAPK1;MET;PDGFRA;PDGFRB"
"ACH-001650","GDSC2:1091","BMS 536924","DPC-001140",5.29218259516073,0.322670102479341,0.907023268461331,-2.98682497228218,0.0100052698506632,10,"uM","SISO","SISO","CEAD","IGF-1 INHIBITOR","AKT1;CCNE1;CDK2;CYP3A4;ERBB2;IGF1R;KDR;LCK;MAPK1;MET;PDGFRA;PDGFRB"
"ACH-001402","GDSC2:1091","BMS 536924","DPC-001140",2.0814041546564,0.698768754180077,0.920617485778966,-3.7457913390885,0.0100052698506632,10,"uM","SW756","SW756","CESC","IGF-1 INHIBITOR","AKT1;CCNE1;CDK2;CYP3A4;ERBB2;IGF1R;KDR;LCK;MAPK1;MET;PDGFRA;PDGFRB"
"ACH-002201","GDSC2:1091","BMS 536924","DPC-001140",0.489719186466832,0.199075481250937,1.01,-0.545448688603882,0.0100052698506632,10,"uM","TC-YIK","TCYIK","SCCE","IGF-1 INHIBITOR","AKT1;CCNE1;CDK2;CYP3A4;ERBB2;IGF1R;KDR;LCK;MAPK1;MET;PDGFRA;PDGFRB"
"ACH-002180","GDSC2:1037","BX-795","DPC-001409",3.05388268870354,0.765698519231507,0.921991548873688,-15.5786600500019,0.0100052698506632,10,"uM","OMC-1","OMC1","CESC","IKK INHIBITOR","CDK2;CHEK1;GSK3B;KDR;PDK1;PDPK1"
"ACH-001333","GDSC2:2040","EXEL-2880","DPC-002683",4.89547690785679,0,1.01,-2.07686898362954,0.0100052698506632,10,"uM","C-33 A","C33A","CESC","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-001334","GDSC2:2040","EXEL-2880","DPC-002683",0.979224082035338,0.189717244079576,0.957190390910258,-13.5834123012219,0.0100052698506632,10,"uM","C-4 I","C4I","CESC","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-001336","GDSC2:2040","EXEL-2880","DPC-002683",3.09919080543211,0,0.95432505644504,-1.24926109175859,0.0100052698506632,10,"uM","Ca Ski","CASKI","CESC","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-001341","GDSC2:2040","EXEL-2880","DPC-002683",7.35482796156239,0,0.904122142374597,-3.50157888348096,0.0100052698506632,10,"uM","DoTc2 4510","DOTC24510","MCCE","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-001525","GDSC2:2040","EXEL-2880","DPC-002683",3.88832423767894,0.541166532162917,0.921712432320267,-7.74690238218845,0.0100052698506632,10,"uM","HT-3","HT3","CEAD","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-001086","GDSC2:2040","EXEL-2880","DPC-002683",1.36271094069542,0.080030834965703,0.959876780168988,-2.32603444990337,0.0100052698506632,10,"uM","HeLa","HELA","ECAD","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-001359","GDSC2:2040","EXEL-2880","DPC-002683",4.54059740938168,0,0.908431345550066,-1.97829449194501,0.0100052698506632,10,"uM","ME-180","ME180","CESC","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-001360","GDSC2:2040","EXEL-2880","DPC-002683",5.53113709728673,0,0.88771240129553,-1.57995647735583,0.0100052698506632,10,"uM","MS751","MS751","CESC","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-000129","GDSC2:2040","EXEL-2880","DPC-002683",0.809421662515803,0.0560370145959843,1.01,-0.567760830714757,0.0100052698506632,10,"uM","NCI-H1341","NCIH1341","SCNEC","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-002180","GDSC2:2040","EXEL-2880","DPC-002683",2.21801731787203,0.284764743248954,0.856631576462192,-2.30819448871215,0.0100052698506632,10,"uM","OMC-1","OMC1","CESC","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-000556","GDSC2:2040","EXEL-2880","DPC-002683",6.50557267748574,0,0.830179978514243,-3.02278222429645,0.0100052698506632,10,"uM","SIHA","SIHA","CESC","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-001650","GDSC2:2040","EXEL-2880","DPC-002683",3.32186855746277,0.110593052731802,0.91801127105508,-1.28612093599943,0.0100052698506632,10,"uM","SISO","SISO","CEAD","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-001402","GDSC2:2040","EXEL-2880","DPC-002683",0.895454500487085,0.84734599540615,1.00215548011543,-17.5876693389619,0.0100052698506632,10,"uM","SW756","SW756","CESC","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-002201","GDSC2:2040","EXEL-2880","DPC-002683",0.529065169791217,0.0781750083654996,0.97560913503429,-6.20166372660038,0.0100052698506632,10,"uM","TC-YIK","TCYIK","SCCE","VEGFR INHIBITOR","FLT1;FLT4;KDR;MET"
"ACH-001333","GDSC2:1049","PD 173074","DPC-004948",11.8621438792517,0.530671655169218,1.01,-0.832917844238608,0.00200105397013264,10,"uM","C-33 A","C33A","CESC","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-001334","GDSC2:1049","PD 173074","DPC-004948",3.75551011214745,0.839601391095264,0.974603164107945,-11.6613719765449,0.00200105397013264,10,"uM","C-4 I","C4I","CESC","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-001336","GDSC2:1049","PD 173074","DPC-004948",3.05905085072038,0.605514549740269,0.962042513557661,-6.68225079786995,0.00200105397013264,10,"uM","Ca Ski","CASKI","CESC","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-001341","GDSC2:1049","PD 173074","DPC-004948",3.20262536550671,0.610949755247239,0.944215104655722,-20.7221997058755,0.00200105397013264,10,"uM","DoTc2 4510","DOTC24510","MCCE","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-001525","GDSC2:1049","PD 173074","DPC-004948",0.00576348598922397,0.985180684103717,1.00999999837374,-8.45570248660727,0.00200105397013264,10,"uM","HT-3","HT3","CEAD","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-001086","GDSC2:1049","PD 173074","DPC-004948",0.0855332262732292,0.964932775317385,1.00639659907001,-108.991930113046,0.00200105397013264,10,"uM","HeLa","HELA","ECAD","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-001359","GDSC2:1049","PD 173074","DPC-004948",0.36440932564663,0.885438632604131,0.979390139424256,-2.53574681957959,0.00200105397013264,10,"uM","ME-180","ME180","CESC","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-001360","GDSC2:1049","PD 173074","DPC-004948",14.6454417225047,0.00617848087232409,0.988808895505092,-5.4605101930813,0.00200105397013264,10,"uM","MS751","MS751","CESC","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-000129","GDSC2:1049","PD 173074","DPC-004948",0.00353898533100308,0.956734336801368,1.00999998872295,-14.6565192049203,0.00200105397013264,10,"uM","NCI-H1341","NCIH1341","SCNEC","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-002180","GDSC2:1049","PD 173074","DPC-004948",10.9468548428787,0.388977674860331,0.995195575643131,-9.5052451545457,0.0100052698506632,10,"uM","OMC-1","OMC1","CESC","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-000556","GDSC2:1049","PD 173074","DPC-004948",0.0244309515341557,0.924152200774484,0.95384717402582,-25.8960595879282,0.00200105397013264,10,"uM","SIHA","SIHA","CESC","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-001650","GDSC2:1049","PD 173074","DPC-004948",2.53354742656056,0.917912720944848,0.984032245182115,-30.7918705542263,0.00200105397013264,10,"uM","SISO","SISO","CEAD","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-001402","GDSC2:1049","PD 173074","DPC-004948",18.5434514427152,0.31535952322009,1.00999992652517,-4.17009104140149,0.00200105397013264,10,"uM","SW756","SW756","CESC","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-002201","GDSC2:1049","PD 173074","DPC-004948",2.93900282148618,0.439719988324061,1.01,-1.3152313488037,0.00200105397013264,10,"uM","TC-YIK","TCYIK","SCCE","FGFR INHIBITOR, VEGFR INHIBITOR","FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB"
"ACH-001333","GDSC2:1036","PLX 4720","DPC-005247",117.156847832223,0,0.924259802465331,-0.70685092948279,0.0100052698506632,10,"uM","C-33 A","C33A","CESC","RAF INHIBITOR","BRAF;KDR"
"ACH-001334","GDSC2:1036","PLX 4720","DPC-005247",15.2511239824153,0.0877004241063718,0.96036781677313,-3.59467763735704,0.0100052698506632,10,"uM","C-4 I","C4I","CESC","RAF INHIBITOR","BRAF;KDR"
"ACH-001336","GDSC2:1036","PLX 4720","DPC-005247",3.36932959091316,0.837565393739876,0.963237711997881,-12.5558412494052,0.0100052698506632,10,"uM","Ca Ski","CASKI","CESC","RAF INHIBITOR","BRAF;KDR"
"ACH-001341","GDSC2:1036","PLX 4720","DPC-005247",1.79812918096771,0.830363630769961,0.923065757099778,-26.4226980103309,0.0100052698506632,10,"uM","DoTc2 4510","DOTC24510","MCCE","RAF INHIBITOR","BRAF;KDR"
"ACH-001525","GDSC2:1036","PLX 4720","DPC-005247",2.43206813909589,0.917146843979069,1.0099999997148,-3.24853887679191,0.0100052698506632,10,"uM","HT-3","HT3","CEAD","RAF INHIBITOR","BRAF;KDR"
"ACH-001086","GDSC2:1036","PLX 4720","DPC-005247",11.8550610435034,0,1.01,-11.260233360579,0.0100052698506632,10,"uM","HeLa","HELA","ECAD","RAF INHIBITOR","BRAF;KDR"
"ACH-001359","GDSC2:1036","PLX 4720","DPC-005247",3.03407553147783,0.701655241760171,0.987216088729193,-9.53360384717165,0.0100052698506632,10,"uM","ME-180","ME180","CESC","RAF INHIBITOR","BRAF;KDR"
"ACH-001360","GDSC2:1036","PLX 4720","DPC-005247",1.78793799928659,0.952080122420108,0.993377472124605,-14.1605539052311,0.0100052698506632,10,"uM","MS751","MS751","CESC","RAF INHIBITOR","BRAF;KDR"
"ACH-000129","GDSC2:1036","PLX 4720","DPC-005247",8.61851628964223,0.920349030335824,1.00860731799188,-7.54602893326817,0.0100052698506632,10,"uM","NCI-H1341","NCIH1341","SCNEC","RAF INHIBITOR","BRAF;KDR"
"ACH-002180","GDSC2:1036","PLX 4720","DPC-005247",0.577278624630077,0.75209113492463,0.897188122108541,-18.1807872792012,0.0100052698506632,10,"uM","OMC-1","OMC1","CESC","RAF INHIBITOR","BRAF;KDR"
"ACH-000556","GDSC2:1036","PLX 4720","DPC-005247",11.4384280157864,0.180543107302531,0.951648901150363,-11.1253260245835,0.0100052698506632,10,"uM","SIHA","SIHA","CESC","RAF INHIBITOR","BRAF;KDR"
"ACH-001650","GDSC2:1036","PLX 4720","DPC-005247",3.6264158762917,0.879141350251266,1.00925245095412,-3.75108329835464,0.0100052698506632,10,"uM","SISO","SISO","CEAD","RAF INHIBITOR","BRAF;KDR"
"ACH-001402","GDSC2:1036","PLX 4720","DPC-005247",1.40363312534489,0.849343025856351,1.00998584748165,-1.86456501596597,0.0100052698506632,10,"uM","SW756","SW756","CESC","RAF INHIBITOR","BRAF;KDR"
"ACH-002201","GDSC2:1036","PLX 4720","DPC-005247",0.590394982686227,0.942027903963688,1.00108465351334,-15.9780077651456,0.0100052698506632,10,"uM","TC-YIK","TCYIK","SCCE","RAF INHIBITOR","BRAF;KDR"
